1.22954059,1.21008296
1.21008296,1.22808371
1.22808371,1.23930927
1.23930927,1.23632021
1.23632021,1.23147131
1.23147131,1.35521818
1.35521818,1.38437808
1.38437808,1.3430627
1.3430627,1.32340136
1.32340136,1.42343507
1.42343507,1.49278115
1.49278115,1.4657468
1.4657468,1.5342958
1.5342958,1.61845431
1.61845431,1.66123101
1.66123101,1.66893613
1.66893613,1.69191864
1.69191864,1.68786681
1.68786681,1.67013175
1.67013175,1.6229711
1.6229711,1.60563458
1.60563458,1.64595361
1.64595361,1.62516308
1.62516308,1.56026737
1.56026737,1.15880405
1.15880405,1.17667196
1.17667196,1.03160315
1.03160315,1.00569801
1.00569801,0.87278469
0.87278469,0.7237969
0.7237969,0.58596825
0.58596825,0.52147108
0.52147108,0.55939887
0.55939887,0.35521319
0.35521319,0.21432906
0.21432906,0.24375464
0.24375464,0.2988861
0.2988861,0.27543863
0.27543863,0.26255248
0.26255248,0.29516639
0.29516639,0.27510651
0.27510651,0.25391743
0.25391743,0.26779993
0.26779993,0.20941372
0.20941372,0.18915457
0.18915457,0.17679981
0.17679981,0.17547134
0.17547134,0.18716187
0.18716187,0.16869615
0.16869615,0.18105091
0.18105091,0.20948014
0.20948014,0.21886925
0.21886925,0.22825836
0.22825836,0.23764746
0.23764746,0.24703657
0.24703657,0.25642567
0.25642567,0.26581478
0.26581478,0.27520388
0.27520388,0.28459299
0.28459299,0.06730377
0.06730377,0.07180245
0.07180245,-0.02393185
-0.02393185,0.17440857
0.17440857,0.17115382
0.17115382,0.16829761
0.16829761,0.19413633
0.19413633,0.18078522
0.18078522,0.26494372
0.26494372,0.30320363
0.30320363,0.32115329
0.32115329,0.33910295
0.33910295,0.35705261
0.35705261,0.37500227
0.37500227,0.39295193
0.39295193,0.41090158
0.41090158,0.42885124
0.42885124,0.4468009
0.4468009,0.46475056
0.46475056,0.48270022
0.48270022,0.50064988
0.11592941,0.10697021
0.10697021,0.09801101
0.09801101,0.0890518
0.0890518,0.0800926
0.0800926,0.0711334
0.0711334,0.0621742
0.0621742,0.05321499
0.05321499,0.04425579
0.04425579,0.03529659
0.03529659,0.02633739
0.02633739,0.01737818
0.01737818,0.00841898
0.00841898,0.12100402
0.12100402,0.13956497
0.13956497,0.15808076
0.15808076,0.1832803
0.1832803,0.26560783
0.26560783,0.27057548
0.27057548,0.29044608
0.29044608,0.35520619
0.35520619,0.44539164
0.44539164,0.49028114
0.49028114,0.55757023
0.55757023,0.59374376
0.59374376,0.67620677
0.67620677,0.75740529
